# --- WAVY_003 ---
2025-04-17 14:45:41;WAVY_003;0,23
2025-04-17 14:45:45;WAVY_003;1,46
2025-04-17 14:45:49;WAVY_003;2,76
2025-04-17 14:45:53;WAVY_003;9,14
2025-04-17 14:45:57;WAVY_003;3,47
2025-04-17 14:46:01;WAVY_003;2,92
2025-04-17 14:46:05;WAVY_003;6,80
2025-04-17 14:46:09;WAVY_003;0,83
2025-04-17 14:46:13;WAVY_003;8,13
2025-04-17 14:46:17;WAVY_003;1,17
2025-04-17 14:46:21;WAVY_003;2,25
2025-04-17 14:46:25;WAVY_003;4,44
2025-04-17 14:46:29;WAVY_003;9,85
2025-04-17 14:46:33;WAVY_003;0,31
2025-04-17 14:46:37;WAVY_003;0,29
2025-04-17 14:46:42;WAVY_003;0,45
2025-04-17 14:46:46;WAVY_003;0,43
2025-04-17 14:46:50;WAVY_003;0,03
2025-04-17 14:46:54;WAVY_003;2,57
2025-04-17 14:46:58;WAVY_003;3,06
2025-04-17 14:47:02;WAVY_003;8,55
2025-04-17 14:47:06;WAVY_003;3,06
2025-04-17 14:47:10;WAVY_003;0,11
2025-04-17 14:47:14;WAVY_003;1,30
2025-04-17 14:47:18;WAVY_003;3,19
2025-04-17 14:47:22;WAVY_003;6,56
2025-04-17 14:47:26;WAVY_003;1,86
2025-04-17 14:47:30;WAVY_003;6,44
2025-04-17 14:47:34;WAVY_003;8,44
2025-04-17 14:47:38;WAVY_003;8,12
2025-04-17 14:47:42;WAVY_003;3,83
2025-04-17 14:47:46;WAVY_003;9,05
2025-04-17 14:47:50;WAVY_003;4,09
2025-04-17 14:47:54;WAVY_003;3,10
2025-04-17 14:47:58;WAVY_003;7,89
2025-04-17 14:48:02;WAVY_003;2,28
2025-04-17 14:48:06;WAVY_003;4,64
2025-04-17 14:48:10;WAVY_003;3,41
2025-04-17 14:48:14;WAVY_003;9,23
2025-04-17 14:48:19;WAVY_003;8,81
2025-04-17 14:48:23;WAVY_003;1,25
2025-04-17 14:48:27;WAVY_003;9,56
# --- WAVY_003 ---
2025-04-22 16:22:45;WAVY_003;6,26
2025-04-22 16:22:49;WAVY_003;8,86
2025-04-22 16:22:53;WAVY_003;4,38
2025-04-22 16:22:57;WAVY_003;6,66
2025-04-22 16:23:01;WAVY_003;9,93
2025-04-22 16:23:05;WAVY_003;1,75
2025-04-22 16:23:10;WAVY_003;0,27
2025-04-22 16:23:14;WAVY_003;3,29
2025-04-22 16:23:18;WAVY_003;5,94
2025-04-22 16:23:22;WAVY_003;1,17
2025-04-22 16:23:26;WAVY_003;3,42
2025-04-22 16:23:30;WAVY_003;2,68
2025-04-22 16:23:34;WAVY_003;2,75
2025-04-22 16:23:38;WAVY_003;2,44
2025-04-22 16:23:42;WAVY_003;4,26
2025-04-22 16:23:46;WAVY_003;9,97
2025-04-22 16:23:50;WAVY_003;1,97
2025-04-22 16:23:54;WAVY_003;1,94
2025-04-22 16:23:58;WAVY_003;1,38
2025-04-22 16:24:02;WAVY_003;0,73
2025-04-22 16:24:06;WAVY_003;3,19
2025-04-22 16:24:10;WAVY_003;1,10
2025-04-22 16:24:15;WAVY_003;0,06
2025-04-22 16:24:19;WAVY_003;2,01
2025-04-22 16:24:23;WAVY_003;0,66
2025-04-22 16:24:27;WAVY_003;3,66
2025-04-22 16:24:31;WAVY_003;7,90
2025-04-22 16:24:35;WAVY_003;5,53
2025-04-22 16:24:39;WAVY_003;7,18
2025-04-22 16:24:43;WAVY_003;8,74
2025-04-22 16:24:47;WAVY_003;4,53
2025-04-22 16:24:51;WAVY_003;9,87
2025-04-22 16:24:55;WAVY_003;0,42
2025-04-22 16:24:59;WAVY_003;7,84
2025-04-22 16:25:03;WAVY_003;6,90
2025-04-22 16:25:07;WAVY_003;1,55
2025-04-22 16:25:11;WAVY_003;8,73
2025-04-22 16:25:15;WAVY_003;8,61
2025-04-22 16:25:19;WAVY_003;1,08
2025-04-22 16:25:23;WAVY_003;6,13
2025-04-22 16:25:27;WAVY_003;1,63
2025-04-22 16:25:32;WAVY_003;3,62
2025-04-22 16:25:36;WAVY_003;5,37
2025-04-22 16:25:40;WAVY_003;6,54
2025-04-22 16:25:44;WAVY_003;4,11
2025-04-22 16:25:48;WAVY_003;9,63
2025-04-22 16:25:52;WAVY_003;5,22
2025-04-22 16:25:56;WAVY_003;6,99
2025-04-22 16:26:00;WAVY_003;8,22
2025-04-22 16:26:04;WAVY_003;8,38
2025-04-22 16:26:08;WAVY_003;6,12
# --- WAVY_003 ---
2025-04-22 16:41:00;WAVY_003;0,45
2025-04-22 16:41:04;WAVY_003;2,31
2025-04-22 16:41:08;WAVY_003;8,99
2025-04-22 16:41:12;WAVY_003;8,42
2025-04-22 16:41:16;WAVY_003;0,15
2025-04-22 16:41:20;WAVY_003;5,89
2025-04-22 16:41:24;WAVY_003;3,71
# --- WAVY_003 ---
2025-04-22 16:45:00;WAVY_003;9,57
2025-04-22 16:45:04;WAVY_003;3,63
2025-04-22 16:45:08;WAVY_003;2,56
2025-04-22 16:45:13;WAVY_003;9,87
2025-04-22 16:45:17;WAVY_003;8,67
2025-04-22 16:45:21;WAVY_003;0,02
2025-04-22 16:45:25;WAVY_003;5,12
2025-04-22 16:45:29;WAVY_003;2,80
2025-04-22 16:45:33;WAVY_003;9,83
2025-04-22 16:45:37;WAVY_003;0,76
2025-04-22 16:45:41;WAVY_003;2,01
2025-04-22 16:45:45;WAVY_003;5,07
2025-04-22 16:45:49;WAVY_003;0,01
2025-04-22 16:45:53;WAVY_003;6,02
2025-04-22 16:45:57;WAVY_003;2,52
2025-04-22 16:46:01;WAVY_003;9,90
2025-04-22 16:46:05;WAVY_003;2,48
2025-04-22 16:46:09;WAVY_003;4,04
2025-04-22 16:46:13;WAVY_003;9,11
2025-04-22 16:46:17;WAVY_003;7,05
2025-04-22 16:46:21;WAVY_003;6,38
2025-04-22 16:46:25;WAVY_003;8,56
2025-04-22 16:46:30;WAVY_003;2,90
# --- WAVY_003 ---
2025-04-22 16:47:01;WAVY_003;3,07
2025-04-22 16:47:05;WAVY_003;2,30
2025-04-22 16:47:09;WAVY_003;8,23
2025-04-22 16:47:13;WAVY_003;0,43
2025-04-22 16:47:17;WAVY_003;3,08
2025-04-22 16:47:21;WAVY_003;7,20
2025-04-22 16:47:25;WAVY_003;2,88
2025-04-22 16:47:29;WAVY_003;5,40
2025-04-22 16:47:33;WAVY_003;6,87
2025-04-22 16:47:37;WAVY_003;7,50
2025-04-22 16:47:41;WAVY_003;5,15
2025-04-22 16:47:45;WAVY_003;9,47
2025-04-22 16:47:49;WAVY_003;3,40
2025-04-22 16:47:53;WAVY_003;6,89
2025-04-22 16:47:58;WAVY_003;2,39
2025-04-22 16:48:02;WAVY_003;2,80
2025-04-22 16:48:06;WAVY_003;4,70
2025-04-22 16:48:10;WAVY_003;9,87
# --- WAVY_003 ---
2025-04-22 16:50:37;WAVY_003;0,78
2025-04-22 16:50:41;WAVY_003;0,02
2025-04-22 16:50:45;WAVY_003;6,82
2025-04-22 16:50:49;WAVY_003;1,05
2025-04-22 16:50:53;WAVY_003;2,62
2025-04-22 16:50:57;WAVY_003;5,77
2025-04-22 16:51:01;WAVY_003;4,73
2025-04-22 16:51:05;WAVY_003;6,45
2025-04-22 16:51:09;WAVY_003;2,88
2025-04-22 16:51:13;WAVY_003;9,00
2025-04-22 16:51:17;WAVY_003;6,22
2025-04-22 16:51:21;WAVY_003;8,51
2025-04-22 16:51:25;WAVY_003;0,70
2025-04-22 16:51:29;WAVY_003;5,20
2025-04-22 16:51:34;WAVY_003;4,43
2025-04-22 16:51:38;WAVY_003;6,01
2025-04-22 16:51:42;WAVY_003;8,85
2025-04-22 16:51:46;WAVY_003;2,73
2025-04-22 16:51:50;WAVY_003;4,48
2025-04-22 16:51:54;WAVY_003;8,72
2025-04-22 16:51:58;WAVY_003;6,76
2025-04-22 16:52:02;WAVY_003;8,35
2025-04-22 16:52:06;WAVY_003;3,31
2025-04-22 16:52:10;WAVY_003;7,28
2025-04-22 16:52:14;WAVY_003;0,09
2025-04-22 16:52:18;WAVY_003;1,53
2025-04-22 16:52:22;WAVY_003;9,23
2025-04-22 16:52:26;WAVY_003;8,26
2025-04-22 16:52:30;WAVY_003;0,00
2025-04-22 16:52:34;WAVY_003;6,39
2025-04-22 16:52:38;WAVY_003;5,59
2025-04-22 16:52:42;WAVY_003;7,44
2025-04-22 16:52:47;WAVY_003;4,37
2025-04-22 16:52:51;WAVY_003;1,69
2025-04-22 16:52:55;WAVY_003;5,24
2025-04-22 16:52:59;WAVY_003;1,88
2025-04-22 16:53:03;WAVY_003;0,44
2025-04-22 16:53:07;WAVY_003;0,80
2025-04-22 16:53:11;WAVY_003;3,82
2025-04-22 16:53:15;WAVY_003;6,03
2025-04-22 16:53:19;WAVY_003;8,51
2025-04-22 16:53:23;WAVY_003;7,44
2025-04-22 16:53:27;WAVY_003;3,84
2025-04-22 16:53:31;WAVY_003;1,18
2025-04-22 16:53:35;WAVY_003;8,12
2025-04-22 16:53:39;WAVY_003;7,31
2025-04-22 16:53:43;WAVY_003;2,90
2025-04-22 16:53:47;WAVY_003;4,12
2025-04-22 16:53:51;WAVY_003;3,09
2025-04-22 16:53:55;WAVY_003;9,16
2025-04-22 16:54:00;WAVY_003;9,44
2025-04-22 16:54:04;WAVY_003;7,88
2025-04-22 16:54:08;WAVY_003;5,77
2025-04-22 16:54:12;WAVY_003;6,17
2025-04-22 16:54:16;WAVY_003;7,51
2025-04-22 16:54:20;WAVY_003;7,60
2025-04-22 16:54:24;WAVY_003;1,00
2025-04-22 16:54:28;WAVY_003;5,94
2025-04-22 16:54:32;WAVY_003;5,25
2025-04-22 16:54:36;WAVY_003;8,93
2025-04-22 16:54:40;WAVY_003;5,21
2025-04-22 16:54:44;WAVY_003;4,37
2025-04-22 16:54:48;WAVY_003;4,37
2025-04-22 16:54:52;WAVY_003;8,43
2025-04-22 16:54:56;WAVY_003;7,07
2025-04-22 16:55:00;WAVY_003;5,77
2025-04-22 16:55:04;WAVY_003;3,76
# --- WAVY_003 ---
2025-04-22 17:06:36;WAVY_003;1,60
2025-04-22 17:06:40;WAVY_003;4,89
2025-04-22 17:06:44;WAVY_003;3,11
2025-04-22 17:06:48;WAVY_003;1,37
2025-04-22 17:06:52;WAVY_003;1,86
2025-04-22 17:06:57;WAVY_003;8,92
2025-04-22 17:07:01;WAVY_003;9,26
2025-04-22 17:07:05;WAVY_003;6,71
2025-04-22 17:07:09;WAVY_003;4,87
2025-04-22 17:07:13;WAVY_003;5,82
2025-04-22 17:07:17;WAVY_003;7,88
2025-04-22 17:07:21;WAVY_003;9,34
# --- WAVY_003 ---
2025-04-22 17:09:44;WAVY_003;4,85
2025-04-22 17:09:48;WAVY_003;3,59
2025-04-22 17:09:52;WAVY_003;6,06
2025-04-22 17:09:56;WAVY_003;7,22
2025-04-22 17:10:00;WAVY_003;6,18
2025-04-22 17:10:04;WAVY_003;6,97
2025-04-22 17:10:08;WAVY_003;8,93
2025-04-22 17:10:12;WAVY_003;1,93
2025-04-22 17:10:16;WAVY_003;0,39
2025-04-22 17:10:20;WAVY_003;0,66
2025-04-22 17:10:24;WAVY_003;6,19
2025-04-22 17:10:29;WAVY_003;4,12
2025-04-22 17:10:33;WAVY_003;1,95
2025-04-22 17:10:39;WAVY_003;6,31
# --- WAVY_003 ---
2025-04-22 18:17:32;WAVY_003;0,59
2025-04-22 18:17:36;WAVY_003;0,80
2025-04-22 18:17:40;WAVY_003;3,84
2025-04-22 18:17:44;WAVY_003;0,02
2025-04-22 18:17:48;WAVY_003;9,05
2025-04-22 18:17:52;WAVY_003;3,30
2025-04-22 18:17:56;WAVY_003;4,41
2025-04-22 18:18:00;WAVY_003;2,27
2025-04-22 18:18:04;WAVY_003;3,24
2025-04-22 18:18:08;WAVY_003;1,99
2025-04-22 18:18:12;WAVY_003;6,66
2025-04-22 18:18:16;WAVY_003;4,29
2025-04-22 18:18:20;WAVY_003;7,98
2025-04-22 18:18:25;WAVY_003;2,90
2025-04-22 18:18:29;WAVY_003;1,61
2025-04-22 18:18:33;WAVY_003;1,24
2025-04-22 18:18:37;WAVY_003;7,84
2025-04-22 18:18:41;WAVY_003;1,52
2025-04-22 18:18:45;WAVY_003;3,22
2025-04-22 18:18:49;WAVY_003;2,71
2025-04-22 18:18:53;WAVY_003;0,51
2025-04-22 18:18:57;WAVY_003;8,12
2025-04-22 18:19:01;WAVY_003;5,09
2025-04-22 18:19:05;WAVY_003;3,00
2025-04-22 18:19:09;WAVY_003;1,39
2025-04-22 18:19:13;WAVY_003;1,61
2025-04-22 18:19:17;WAVY_003;7,57
2025-04-22 18:19:21;WAVY_003;1,27
2025-04-22 18:19:25;WAVY_003;7,11
2025-04-22 18:19:29;WAVY_003;2,10
2025-04-22 18:19:33;WAVY_003;4,88
2025-04-22 18:19:37;WAVY_003;2,07
2025-04-22 18:19:41;WAVY_003;4,47
2025-04-22 18:19:46;WAVY_003;5,04
2025-04-22 18:19:50;WAVY_003;3,73
2025-04-22 18:19:54;WAVY_003;1,69
# --- WAVY_003 ---
2025-04-22 18:38:37;WAVY_003;8,64
2025-04-22 18:38:41;WAVY_003;2,29
2025-04-22 18:38:45;WAVY_003;1,92
2025-04-22 18:38:49;WAVY_003;9,05
2025-04-22 18:38:53;WAVY_003;9,84
2025-04-22 18:38:57;WAVY_003;3,47
2025-04-22 18:39:01;WAVY_003;0,22
2025-04-22 18:39:05;WAVY_003;6,23
2025-04-22 18:39:09;WAVY_003;5,98
2025-04-22 18:39:13;WAVY_003;1,23
2025-04-22 18:39:17;WAVY_003;8,75
2025-04-22 18:39:21;WAVY_003;2,58
2025-04-22 18:39:25;WAVY_003;7,40
2025-04-22 18:39:29;WAVY_003;8,91
2025-04-22 18:39:33;WAVY_003;1,53
2025-04-22 18:39:37;WAVY_003;3,47
2025-04-22 18:39:42;WAVY_003;5,03
2025-04-22 18:39:46;WAVY_003;4,70
2025-04-22 18:39:50;WAVY_003;0,62
2025-04-22 18:39:54;WAVY_003;9,96
2025-04-22 18:39:58;WAVY_003;1,73
2025-04-22 18:40:02;WAVY_003;6,86
2025-04-22 18:40:06;WAVY_003;5,94
2025-04-22 18:40:10;WAVY_003;8,27
2025-04-22 18:40:14;WAVY_003;7,12
2025-04-22 18:40:18;WAVY_003;6,64
2025-04-22 18:40:22;WAVY_003;9,35
2025-04-22 18:40:26;WAVY_003;7,46
2025-04-22 18:40:30;WAVY_003;6,56
2025-04-22 18:40:34;WAVY_003;9,02
2025-04-22 18:40:38;WAVY_003;7,99
2025-04-22 18:40:42;WAVY_003;6,29
2025-04-22 18:40:46;WAVY_003;6,07
2025-04-22 18:40:51;WAVY_003;7,72
2025-04-22 18:40:55;WAVY_003;7,55
2025-04-22 18:40:59;WAVY_003;7,05
2025-04-22 18:41:03;WAVY_003;4,40
2025-04-22 18:41:07;WAVY_003;1,30
2025-04-22 18:41:11;WAVY_003;0,51
2025-04-22 18:41:15;WAVY_003;2,27
2025-04-22 18:41:19;WAVY_003;4,72
2025-04-22 18:41:23;WAVY_003;4,27
2025-04-22 18:41:27;WAVY_003;4,81
2025-04-22 18:41:31;WAVY_003;8,10
2025-04-22 18:41:35;WAVY_003;3,99
2025-04-22 18:41:39;WAVY_003;0,55
2025-04-22 18:41:43;WAVY_003;1,33
2025-04-22 18:41:47;WAVY_003;5,79
2025-04-22 18:41:51;WAVY_003;0,05
2025-04-22 18:41:55;WAVY_003;3,09
2025-04-22 18:41:59;WAVY_003;0,29
2025-04-22 18:42:03;WAVY_003;1,33
2025-04-22 18:42:08;WAVY_003;5,17
2025-04-22 18:42:12;WAVY_003;6,38
2025-04-22 18:42:16;WAVY_003;2,08
2025-04-22 18:42:20;WAVY_003;5,46
2025-04-22 18:42:24;WAVY_003;8,14
2025-04-22 18:42:28;WAVY_003;1,06
2025-04-22 18:42:32;WAVY_003;3,81
2025-04-22 18:42:36;WAVY_003;7,19
2025-04-22 18:42:40;WAVY_003;0,55
2025-04-22 18:42:44;WAVY_003;2,63
2025-04-22 18:42:48;WAVY_003;4,67
2025-04-22 18:42:52;WAVY_003;1,67
2025-04-22 18:42:56;WAVY_003;3,62
2025-04-22 18:43:00;WAVY_003;4,64
2025-04-22 18:43:04;WAVY_003;9,49
2025-04-22 18:43:08;WAVY_003;6,84
